Ticker,Name,Sector,Industry,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Price,MA10,MA30,Volume / VMA10,EPS RS (%),TTM EPS,Rev RS (%),TTM RPS,TTM PE
6124,業強,Technology,Electronic Components,-13.78,-12.16,-17.84,-21.22,-6.74,-5.23,48,34.2,32.34,34.95,0.82,-165.37,-0.54,-10.59,8.567,
6261,久元,Technology,Semiconductor Equipment & Materials,-13.81,-8.6,-7.3,0.67,-0.34,-7.18,48,67.7,71.01,73.52,0.92,11.93,5.22,1.86,31.73,12.97
4126,太醫,Healthcare,Medical Instruments & Supplies,-13.81,-10.71,-9.63,-19.35,-11.12,-1.76,48,87.4,87.81,89.39,0.65,-19.43,5.54,-9.01,30.679,15.78
5007,三星,Industrials,Tools & Accessories,-13.82,-10.3,-10.92,-21.1,-14.58,-4.01,48,56.1,56.82,56.9,0.52,-1.28,3.8,-11.07,23.439,14.76
6666,羅麗芬-KY,Consumer Defensive,Household & Personal Products,-13.82,-9.44,-19.08,-26.49,-18.05,-24.35,48,62.6,59.7,62.84,2.63,30.83,1.38,14.1,22.444,45.36
2820,華票,Financial Services,Capital Markets,-13.83,-11.12,-10.55,-20.75,-13.76,-5.71,48,14.9,14.98,15.15,0.87,-47.33,0.88,-23.52,1.464,16.93
5272,笙科,Technology,Semiconductor Equipment & Materials,-13.84,-13.71,-20.47,-17.68,-5.45,12.35,48,33.95,31.54,32.66,1.16,425.59,0.16,-15.71,6.267,212.19
4999,鑫禾,Industrials,Tools & Accessories,-13.86,-11.1,-13.99,-20.19,-20.08,-9.48,48,34.4,33.93,34.22,1.01,63.68,0.46,3.19,25.492,74.78
2207,和泰車,Consumer Cyclical,Auto & Truck Dealerships,-13.87,-8.69,-13.74,-26.95,-21.85,-7.07,48,644.0,650.4,635.37,1.09,-10.84,40.38,-8.12,507.292,15.95
6712,長聖,Healthcare,Biotechnology,-13.87,-12.32,-13.5,-15.3,-7.93,-4.59,48,184.0,182.4,188.85,0.52,-28.1,6.24,-25.48,10.154,29.49
1614,三洋電,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-13.88,-11.22,-7.88,-9.79,-12.9,-4.81,48,40.0,40.26,42.07,0.78,-148.37,0.77,1.46,21.248,51.95
2908,特力,Consumer Cyclical,Home Improvement Retail,-13.94,-11.27,-11.15,-21.09,-14.73,-4.78,48,20.5,20.55,20.65,1.94,0.36,0.53,-1.98,73.53,38.68
9933,中鼎,Industrials,Engineering & Construction,-13.95,-10.73,-2.28,-2.48,-3.41,-5.19,48,45.95,48.12,49.55,0.81,15.33,2.61,-5.52,148.351,17.61
8916,光隆,Consumer Cyclical,Textile Manufacturing,-14.01,-11.75,-8.84,-12.15,-4.43,1.34,47,57.2,57.34,59.44,0.61,16.73,4.08,23.72,50.108,14.02
8442,威宏-KY,Consumer Cyclical,Leisure,-14.04,-9.8,-4.91,-16.08,17.6,9.86,47,109.5,113.8,117.0,0.72,4.33,10.85,1.01,125.249,10.09
6752,叡揚,Technology,Software—Infrastructure,-14.06,-9.52,-12.71,-28.74,-15.43,-0.1,47,116.0,113.84,111.56,0.88,31.18,5.7,-9.82,46.76,20.35
5302,太欣,Technology,Semiconductors,-14.07,-11.23,-10.78,-3.0,-10.51,7.55,47,11.45,11.63,11.86,0.86,-13.41,-0.3,34.21,0.074,
6516,勤崴國際,Technology,Scientific & Technical Instruments,-14.07,-15.46,-15.73,-25.59,-23.56,-7.08,47,71.1,69.55,69.6,2.61,5.3,1.09,-31.81,7.762,65.23
5903,全家,Consumer Cyclical,Department Stores,-14.11,-12.4,-11.85,-23.29,-19.5,-12.9,47,187.0,186.4,188.9,0.4,1.52,7.2,-8.34,460.478,25.97
2887E,台新戊特,Financial Services,Banks—Regional,-14.12,-12.15,-10.15,-22.47,-13.67,-6.15,47,51.1,51.21,51.74,0.51,,1.422,2.62,4.177,35.94
6953,家碩,Technology,Semiconductor Equipment & Materials,-14.12,-13.41,-13.69,-11.25,0.01,-2.86,47,267.5,262.7,278.92,0.59,-32.14,7.06,5.17,45.336,37.89
1906,寶隆,Basic Materials,Paper & Paper Products,-14.12,-10.1,-15.31,-20.69,-15.75,-10.15,47,15.4,15.26,15.63,0.69,-226.5,0.14,-18.23,22.516,110.0
6016,康和證,Financial Services,Capital Markets,-14.17,-10.95,-13.96,-9.01,5.86,1.87,47,13.95,14.1,15.07,0.39,10.41,1.51,11.01,5.368,9.24
5211,蒙恬,Technology,Software—Application,-14.22,-13.94,-10.65,-6.73,-11.45,-16.33,47,25.1,25.59,26.96,3.99,-84.89,-0.79,-12.39,5.325,
3675,德微,Technology,Electronic Components,-14.22,-15.83,-12.22,11.17,-10.08,1.01,47,275.5,284.4,302.98,0.65,17.29,7.55,30.07,44.908,36.49
1229,聯華,Industrials,Conglomerates,-14.25,-11.33,-11.46,-15.45,-9.35,3.08,47,60.8,61.44,62.34,0.64,1.6,2.34,7.46,8.263,25.98
4139,馬光-KY,Healthcare,Medical Care Facilities,-14.26,-5.23,-19.26,-34.22,-28.29,-13.61,47,32.9,31.12,30.28,3.4,267.88,-1.39,-17.31,27.638,
1410,南染,Consumer Cyclical,Textile Manufacturing,-14.26,-12.38,-11.74,-23.72,-19.68,-6.22,47,36.9,37.3,37.08,1.63,-60.25,0.37,-11.22,3.495,99.73
6275,元山,Technology,Consumer Electronics,-14.26,-12.33,-19.57,-4.76,18.11,11.36,47,50.6,48.15,55.91,1.02,-22.17,3.91,-4.45,49.406,12.94
6414,樺漢,Technology,Computer Hardware,-14.27,-12.75,-13.91,-7.6,3.05,-3.72,47,292.0,289.15,315.52,0.64,-41.09,14.75,-1.03,1007.378,19.8
4958,臻鼎-KY,Technology,Electronic Components,-14.28,-13.09,0.62,3.01,4.67,-3.21,47,112.5,121.05,123.92,1.05,-184.95,7.45,-34.45,170.63,15.1
1808,潤隆,Real Estate,Real Estate Services,-14.28,-7.1,7.58,-10.85,6.24,18.67,47,48.65,54.33,52.56,0.38,-30.42,7.61,-51.51,30.003,6.39
8042,金山電,Technology,Electronic Components,-14.28,-13.24,-14.33,-21.39,-17.07,-1.19,47,35.35,34.47,35.32,0.43,221.67,0.6,-7.83,25.267,58.92
6654,天正國際,Industrials,Specialty Industrial Machinery,-14.3,-11.74,-13.31,-12.2,-7.58,-12.72,46,45.95,45.65,48.36,0.96,-137.53,-2.62,-50.63,9.459,
3388,崇越電,Basic Materials,Specialty Chemicals,-14.3,-11.47,-12.81,-18.47,-9.99,-7.68,46,72.1,71.71,74.72,0.87,-5.08,3.56,-4.44,98.102,20.25
6266,泰詠,Technology,Semiconductor Equipment & Materials,-14.34,-10.26,-11.68,-20.77,-17.75,-9.45,46,31.3,31.49,32.15,1.04,10.6,2.66,-13.81,23.289,11.77
6782,視陽,Healthcare,Medical Instruments & Supplies,-14.34,-4.22,-15.37,5.33,-10.69,-4.27,46,229.5,229.75,245.62,0.91,-2.58,8.24,8.33,48.528,27.85
8112,至上,Technology,Semiconductors,-14.34,-15.62,-9.58,1.8,17.07,19.51,46,68.6,69.75,77.8,1.33,8.53,5.39,19.84,436.252,12.73
3232,昱捷,Technology,Electronics & Computer Distribution,-14.35,-10.19,-8.91,-14.01,0.97,-9.86,46,26.6,27.23,28.3,0.5,52.25,0.32,-13.93,34.842,83.12
6625,必應,Communication Services,Entertainment,-14.36,-14.65,-17.66,-19.63,-16.24,27.55,46,86.6,82.94,86.84,2.87,-34.94,6.39,-12.58,59.627,13.55
6598,ABC-KY,Healthcare,Medical Devices,-14.36,-10.87,-14.71,0.29,-25.2,-8.92,46,22.95,22.81,23.39,1.05,-2.83,-1.91,-12.69,5.101,
4580,捷流閥業,Industrials,Specialty Industrial Machinery,-14.37,-11.68,-7.37,-10.94,-11.42,-5.87,46,95.6,98.77,101.05,0.71,-2.48,8.02,-7.82,58.134,11.92
8110,華東,Technology,Semiconductor Equipment & Materials,-14.39,-11.45,-11.44,8.68,-0.1,-2.69,46,16.75,17.15,18.38,0.77,-35.87,0.42,-9.67,14.755,39.88
6441,廣錠,Technology,Semiconductors,-14.43,-20.54,-12.6,-25.26,-33.07,-8.43,46,44.65,41.82,41.6,1.55,-101.23,-1.09,-15.8,12.042,
3416,融程電,Technology,Electronic Components,-14.43,-9.78,-6.31,-10.03,-4.5,1.01,46,134.0,139.05,143.55,0.77,-15.47,6.46,-1.4,34.706,20.74
1459,聯發,Consumer Cyclical,Textile Manufacturing,-14.44,-11.74,-11.74,-13.99,-12.93,-0.68,46,10.05,10.25,10.49,0.75,132.25,0.33,-22.66,4.393,30.45
5011,久陽,Industrials,Tools & Accessories,-14.44,-9.45,-9.18,-11.98,-9.53,-4.42,46,23.7,24.43,24.47,0.31,423.5,1.56,-20.38,43.377,15.19
4702,中美實,Basic Materials,Specialty Chemicals,-14.44,-13.32,-14.31,-20.59,-18.09,-6.1,46,13.05,12.92,13.13,1.27,-489.89,0.89,-41.03,4.116,14.66
5609,中菲行,Industrials,Airports & Air Services,-14.45,-12.58,-9.67,-15.0,-7.41,3.52,46,86.4,87.41,91.07,1.21,9.07,6.86,3.09,167.369,12.59
1312A,國喬特,Basic Materials,Chemicals,-14.46,-14.07,-17.41,-28.52,-19.81,-11.96,46,24.7,23.69,24.1,0.72,25.71,-1.34,16.86,15.731,
6015,宏遠證,Financial Services,Capital Markets,-14.47,-10.99,-13.91,-10.46,-4.93,-3.15,46,11.4,11.49,12.28,0.65,-10.96,1.01,-4.02,4.361,11.29
4102,永日,Healthcare,Drug Manufacturers—General,-14.48,-7.42,-1.85,-22.22,-4.16,13.11,45,37.45,39.41,37.98,0.66,11.4,2.17,4.13,14.427,17.26
6281,全國電,Consumer Cyclical,Specialty Retail,-14.49,-12.55,-11.48,-22.72,-15.57,-6.41,45,83.5,83.6,84.06,0.78,7.22,4.56,1.85,199.536,18.31
4123,晟德,Healthcare,Drug Manufacturers—Specialty & Generic,-14.49,-9.65,-15.55,-3.75,-21.78,-9.46,45,45.7,45.95,47.27,0.64,768.5,-2.47,-1.54,2.225,
3508,位速,Basic Materials,Specialty Chemicals,-14.5,-3.93,-19.68,-11.58,-25.57,-19.19,45,26.7,25.74,26.65,2.49,-23.83,-1.83,-18.03,6.549,
9944,新麗,Consumer Cyclical,Textile Manufacturing,-14.51,-12.44,-13.5,-13.95,-15.55,-8.05,45,20.55,20.46,21.51,0.51,-248.92,0.34,0.52,21.541,60.44
9110,越南控-DR,Consumer Cyclical,Recreational Vehicles,-14.52,-13.01,-11.6,-22.15,-7.09,12.18,45,7.16,7.18,7.18,0.78,,-0.13,-50.3,0.17,
6184,大豐電,Communication Services,Entertainment,-14.53,-12.04,-10.6,-19.83,-10.38,-4.76,45,52.0,52.57,53.58,0.63,-5.03,3.14,-7.97,14.115,16.56
2010,春源,Basic Materials,Steel,-14.57,-11.2,-15.56,-16.84,-0.39,1.59,45,18.25,18.06,19.42,1.61,5.69,1.42,0.74,34.531,12.85
1718,中纖,Basic Materials,Chemicals,-14.58,-7.31,-12.03,-12.99,-22.87,-7.46,45,7.88,8.2,8.04,1.27,244.56,-0.59,-1.84,29.938,
2903,遠百,Consumer Cyclical,Department Stores,-14.59,-12.58,-7.9,3.53,5.61,-0.38,45,27.35,27.72,30.61,0.84,-23.53,1.67,-24.3,25.453,16.38
8087,麗升能源,Utilities,Utilities—Renewable,-14.59,-13.41,-12.27,-17.33,7.17,7.36,45,51.9,51.21,55.25,0.45,-1345.79,4.66,21.48,17.133,11.14
3419,譁裕,Technology,Communication Equipment,-14.6,-17.23,-19.15,-14.06,-27.29,-12.49,45,17.35,16.74,17.22,1.69,46.16,-1.4,3.49,11.713,
2904,匯僑,Energy,Oil & Gas Equipment & Services,-14.6,-12.43,-12.4,-20.9,-20.14,-10.82,45,18.45,18.48,18.6,0.64,13.68,0.88,2.38,5.828,20.97
2073,雄順,Basic Materials,Steel,-14.62,-12.86,-11.42,-19.64,-20.0,-14.16,45,29.5,29.59,30.11,0.48,144.31,0.63,0.64,,46.83
1315,達新,Consumer Cyclical,Apparel Manufacturing,-14.62,-12.87,-12.11,-21.71,-13.27,-5.17,45,70.7,71.11,71.53,0.71,-41.01,1.91,1.52,20.973,37.02
4155,訊映,Healthcare,Medical Devices,-14.65,-13.95,-13.38,-23.65,-25.2,-18.44,45,24.65,24.46,25.09,1.0,62.84,0.29,20.63,9.64,85.0
1236,宏亞,Consumer Defensive,Confectioners,-14.67,-12.51,-12.94,-20.15,-24.59,-19.32,45,23.75,23.88,24.09,0.56,-578.33,0.08,-53.38,19.716,296.88
9926,新海,Utilities,Utilities—Regulated Gas,-14.67,-12.31,-11.95,-22.05,-14.49,-4.86,45,53.7,54.2,54.49,0.88,12.46,2.64,-13.29,12.989,20.34
2547,日勝生,Real Estate,Real Estate—Diversified,-14.67,-11.25,-8.06,-13.03,-7.44,-0.91,45,9.99,10.33,10.78,0.68,-34.14,-0.13,-20.02,8.385,
1707,葡萄王,Healthcare,Drug Manufacturers—Specialty & Generic,-14.68,-16.08,-16.04,-24.25,-16.04,-13.48,44,150.5,143.8,151.63,2.83,-4.23,9.53,-8.46,73.29,15.79
3609,三一東林,Technology,Electronic Components,-14.68,-10.01,-7.03,-3.44,-39.82,-24.87,44,37.5,40.36,41.9,0.63,12.64,-5.21,-100.96,14.172,
3684,榮昌,Technology,Electronic Components,-14.69,-11.51,-13.96,-17.68,-20.26,-9.98,44,45.35,45.09,46.21,0.36,88.0,1.55,18.66,26.638,29.26
5871A,中租-KY甲特,,,-14.69,-12.75,-11.6,-21.63,-16.29,-7.36,44,95.0,94.71,96.06,1.22,,,-5.87,,5.82
5245,智晶,Technology,Semiconductors,-14.7,-4.85,-5.76,-25.16,-31.18,-19.0,44,36.5,36.05,34.93,0.31,45.12,-4.17,0.34,19.567,
3313,斐成,Industrials,Engineering & Construction,-14.71,-8.83,3.15,31.93,36.51,1.77,44,16.65,18.61,20.15,0.31,-318.68,1.41,-65.56,0.419,11.81
2375,凱美,Technology,Electronic Components,-14.72,-12.88,-10.28,-13.62,-21.8,-6.51,44,65.8,66.34,66.95,0.61,40.8,3.19,4.92,46.442,20.63
9136,巨騰-DR,Technology,Computer Hardware,-14.72,-12.65,-11.0,-3.58,-14.93,-6.19,44,6.47,6.52,6.67,0.99,,-1.19,,7.653,
5604,中連,Industrials,Trucking,-14.78,-13.5,-10.88,-23.7,-26.22,-14.92,44,42.3,42.75,41.82,0.52,-13.37,0.84,-12.68,1.474,50.36
1584,精剛,Industrials,Metal Fabrication,-14.79,-3.7,-4.26,-24.67,-16.04,1.22,44,34.3,37.26,35.39,1.02,65.41,1.52,9.55,15.318,22.57
9960,邁達康,Consumer Cyclical,Specialty Retail,-14.79,-13.78,-13.07,-20.79,-18.29,-8.13,44,26.5,26.47,26.99,0.59,-59.73,2.51,-22.87,23.014,10.56
2701,萬企,Real Estate,Real Estate Services,-14.79,-12.63,-11.33,-18.23,-18.24,-6.56,44,12.6,12.82,12.93,0.59,3.88,0.59,-5.58,0.808,21.36
5529,鉅陞,Real Estate,Real Estate Services,-14.82,-12.39,14.77,15.71,1.67,-9.36,44,25.1,30.08,30.88,0.37,12.77,-1.07,-74.27,1.864,
2535,達欣工,Industrials,Engineering & Construction,-14.87,-13.28,-4.43,-5.39,13.47,0.36,44,49.55,52.33,54.96,0.89,48.1,4.39,1.22,49.402,11.29
1604,聲寶,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-14.87,-12.57,-11.91,-20.66,-9.62,-1.69,44,28.25,28.25,28.73,0.91,1.57,2.13,-2.13,24.758,13.26
4952,凌通,Technology,Semiconductors,-14.89,-7.64,-12.71,-1.4,-23.29,-5.39,44,53.9,54.83,57.09,0.8,54.94,2.28,20.64,22.243,23.64
4942,嘉彰,Technology,Electronic Components,-14.9,-10.47,-12.78,-14.34,-8.04,1.03,44,43.4,43.34,45.12,0.45,0.36,4.55,-8.32,41.606,9.54
6592A,和潤企業甲特,Financial Services,Credit Services,-14.91,-13.04,-11.95,-19.6,-13.63,-6.97,44,94.7,94.51,96.81,0.55,,,-9.78,42.119,
2913,農林,Consumer Defensive,Farm Products,-14.94,-10.43,-16.1,-16.87,-21.26,-10.54,43,20.75,21.06,21.41,0.8,-14.41,-0.33,-6.97,0.486,
5878,台名,Financial Services,Insurance Brokers,-14.94,-11.94,-11.86,-23.34,-15.84,-7.99,43,46.95,47.34,47.66,1.11,62.59,2.41,-14.37,33.129,19.48
6560,欣普羅,Technology,Electronic Components,-14.94,-7.44,-12.28,21.46,-23.61,-11.83,43,32.0,34.08,34.58,0.61,-1037.47,-0.85,-98.09,2.91,
1504,東元,Industrials,Specialty Industrial Machinery,-14.95,-13.89,-16.2,-17.81,-4.48,-4.66,43,49.05,48.05,52.59,1.05,27.32,2.31,-9.36,27.348,21.23
6641,基士德-KY,Industrials,Pollution & Treatment Controls,-14.95,-15.65,-15.39,-25.86,-28.69,-18.42,43,41.4,40.86,41.36,1.16,-5.66,2.2,-10.55,51.58,18.82
3438,類比科,Technology,Semiconductors,-14.95,-9.02,-13.14,-13.93,-1.7,10.01,43,75.0,75.56,77.48,0.8,23.22,1.13,2.47,19.18,66.37
8411,福貞-KY,Consumer Cyclical,Packaging & Containers,-14.95,-10.71,-11.43,-19.69,-21.77,-2.6,43,14.0,14.17,14.08,6.13,52.25,0.33,-9.68,39.71,42.42
1101,台泥,Basic Materials,Building Materials,-14.98,-9.82,-14.07,-20.24,-22.54,-10.95,43,32.5,32.87,33.16,0.81,3.99,0.92,19.96,16.199,35.33
3008,大立光,Technology,Electronic Components,-15.04,-8.97,0.97,-2.32,-6.55,10.86,43,2440.0,2736.0,2574.5,0.98,-33.33,159.58,-32.55,403.17,15.29
2423,固緯,Technology,Scientific & Technical Instruments,-15.04,-11.63,-14.67,-14.75,-4.6,3.6,43,38.85,38.35,40.75,0.92,-58.05,2.76,-18.2,20.215,14.08
5013,強新,Industrials,Electrical Equipment & Parts,-15.05,-15.07,-14.8,-23.23,-15.84,-7.46,43,33.8,33.32,34.13,1.27,-52.94,1.97,-11.87,58.096,17.16
2377,微星,Technology,Computer Hardware,-15.09,-15.0,-12.09,-19.77,-17.4,7.59,43,173.5,173.5,173.73,0.64,-19.04,9.06,-13.13,227.698,19.15
3666,光耀,Technology,Electronic Components,-15.09,-10.62,0.8,4.59,9.27,6.11,43,30.2,33.73,35.09,0.95,-10.2,-5.47,-17.04,12.801,
6615,慧智,Healthcare,Diagnostics & Research,-15.09,-5.07,-2.64,27.11,-15.05,-2.77,43,47.2,52.08,54.38,0.98,-3.4,1.17,-7.58,22.383,40.34
2023,燁輝,Basic Materials,Steel,-15.1,-6.19,-13.59,-22.14,-17.44,6.12,43,15.2,15.23,15.19,1.27,-307.74,-0.5,-6.48,38.6,
5016,松和,Basic Materials,Steel,-15.13,-13.1,-13.09,-23.13,-17.49,-8.41,43,27.6,27.68,28.01,1.46,2.89,1.36,-8.66,40.141,20.29
3543,州巧,Technology,Electronic Components,-15.15,-11.1,-13.56,-22.25,-11.48,8.51,43,23.05,22.79,23.02,0.74,-331.18,0.45,-13.15,36.663,51.22
8444,綠河-KY,Basic Materials,Lumber & Wood Production,-15.15,-11.1,-1.4,-16.36,-21.39,-19.27,43,35.5,37.59,36.35,1.54,348.76,-6.86,-2.38,53.368,
6743,安普新,Technology,Consumer Electronics,-15.16,-1.37,13.52,-6.16,-11.53,-4.14,43,54.5,63.42,60.5,0.77,692.25,0.53,37.54,33.228,102.83
1732,毛寶,Consumer Defensive,Household & Personal Products,-15.19,-10.85,-8.81,-14.86,-12.21,14.96,42,28.1,28.2,28.5,0.49,52.25,0.12,-2.66,13.369,234.17
1227,佳格,Consumer Defensive,Packaged Foods,-15.19,-11.01,-11.26,-15.29,-17.1,-8.74,42,38.15,38.59,39.57,1.04,-58.14,1.71,-23.15,31.652,22.31
2059,川湖,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-15.22,-15.55,-2.07,5.65,35.64,27.8,42,1075.0,1173.0,1210.0,0.91,8.57,45.37,19.94,81.244,23.69
6570,維田,Technology,Computer Hardware,-15.23,-9.76,-1.78,-21.82,-22.41,-16.99,42,53.1,59.1,56.79,0.48,-131.36,1.84,-3.58,24.401,28.86
6292,迅德,Industrials,Electrical Equipment & Parts,-15.23,-17.43,-11.95,-1.85,22.72,28.59,42,67.2,65.55,72.74,3.39,-103.9,6.0,-17.95,27.02,11.2
3483,力致,Technology,Electronics & Computer Distribution,-15.26,-8.55,-10.21,-2.76,-1.2,38.62,42,160.5,164.7,171.9,0.85,-1.09,8.39,-9.88,106.425,19.13
1268,漢來美食,Consumer Cyclical,Restaurants,-15.27,-15.02,-8.88,-14.35,-15.78,-2.33,42,152.5,154.75,160.57,1.01,-96.87,9.07,-14.66,125.574,16.81
1409,新纖,Consumer Cyclical,Textile Manufacturing,-15.29,-11.3,-11.13,-13.09,-17.1,-12.78,42,15.65,16.1,16.54,0.55,1.35,0.81,-3.4,26.575,19.32
6491,晶碩,Healthcare,Medical Instruments & Supplies,-15.29,-11.32,-14.69,-17.62,6.25,-6.22,42,416.0,420.7,452.4,0.65,-5.22,25.17,-18.1,92.477,16.53
4174,浩鼎,Healthcare,Biotechnology,-15.31,-5.85,-3.25,-33.43,-31.36,-21.45,42,68.3,77.27,66.61,0.45,-7.11,-9.41,20.96,0.253,
1734,杏輝,Healthcare,Biotechnology,-15.32,-10.43,-10.36,-12.42,-7.44,-3.28,42,31.75,33.16,33.92,1.27,-39.48,1.98,-7.89,16.623,16.04
4111,濟生,Healthcare,Medical Instruments & Supplies,-15.36,-13.03,-12.46,-11.84,-18.47,-10.83,42,26.1,26.29,27.24,0.47,-12.61,2.02,-5.2,18.98,12.92
2024,志聯,Basic Materials,Steel,-15.39,-9.24,-7.5,-14.59,-3.47,4.84,42,20.9,21.99,22.13,0.34,327.55,-0.2,5.59,10.572,
6118,建達,Technology,Electronics & Computer Distribution,-15.41,-8.65,-31.0,-28.27,-29.62,-18.54,42,24.3,21.32,23.09,3.88,-1027.74,0.59,-11.34,95.248,41.19
2727,王品,Consumer Cyclical,Restaurants,-15.41,-16.04,-17.54,-30.47,-22.03,-5.96,42,230.5,218.75,227.47,1.57,-6.67,15.54,-14.28,271.11,14.83
2002A,中鋼特,Basic Materials,Steel,-15.45,-13.45,-12.14,-22.42,-17.2,-9.26,42,42.45,42.62,43.15,0.66,372.25,0.22,-6.43,23.827,192.95
8083,瑞穎,Consumer Cyclical,Auto Parts,-15.52,-13.68,-9.3,-16.18,-6.0,-9.26,42,158.0,163.65,171.93,0.84,9.03,10.44,12.22,41.936,15.13
2633,台灣高鐵,Industrials,Railroads,-15.54,-12.98,-11.97,-20.26,-16.83,-7.03,42,29.2,29.55,29.9,0.78,2.21,1.38,-6.72,9.214,21.16
6154,順發,Technology,Electronics & Computer Distribution,-15.56,-14.28,-13.54,-20.09,-12.06,-3.59,42,16.05,16.0,16.6,1.35,-870.24,0.52,-17.25,45.775,30.87
4951,精拓科,Technology,Semiconductors,-15.58,-10.25,-13.19,-8.27,-10.86,1.37,41,72.9,74.62,78.48,0.87,23.11,3.97,9.0,13.414,18.36
3338,泰碩,Technology,Electronic Components,-15.58,-11.11,-10.09,6.75,-5.86,14.29,41,67.8,71.95,76.46,0.88,-9.95,3.36,-8.74,45.732,20.18
6113,亞矽,Technology,Semiconductors,-15.58,-9.71,-5.16,1.16,19.55,65.3,41,26.05,27.18,28.66,0.41,86.0,-0.01,-45.59,18.31,
5220,萬達光電,Technology,Electronic Components,-15.6,-14.16,-15.28,-21.95,-19.82,-15.6,41,25.95,25.64,26.53,0.75,19.99,0.52,-10.73,18.933,49.9
8415,大國鋼,Industrials,Tools & Accessories,-15.61,-11.92,-12.62,-21.17,-15.79,-6.0,41,33.5,33.84,34.53,0.57,-64.0,2.72,-9.02,22.472,12.32
9937,全國,Consumer Cyclical,Specialty Retail,-15.61,-13.55,-12.09,-22.51,-15.13,1.48,41,65.5,65.73,66.33,3.01,-21.81,2.54,-11.89,79.46,25.79
5519,隆大,Industrials,Engineering & Construction,-15.64,-10.78,7.36,18.18,26.21,14.13,41,37.0,42.91,45.01,0.34,-45.25,4.24,-123.96,28.274,8.73
3687,歐買尬,Communication Services,Electronic Gaming & Multimedia,-15.66,-13.65,-15.38,-12.2,-9.68,0.41,41,94.0,93.36,97.95,0.29,29.67,2.3,-10.3,55.437,40.87
1103,嘉泥,Basic Materials,Building Materials,-15.66,-13.01,-13.92,-21.43,-22.58,-8.66,41,17.7,17.8,18.0,0.55,86.12,0.27,-8.3,4.511,65.56
6127,九豪,Technology,Semiconductors,-15.67,-13.32,-10.96,6.68,-7.89,12.4,41,26.65,27.19,27.77,0.62,-248.92,-0.89,2.7,8.233,
2881C,富邦金丙特,Financial Services,Insurance—Life,-15.69,-14.39,-15.64,-24.29,-17.47,-9.78,41,52.6,51.62,52.95,1.67,,11.919,26.85,51.775,4.41
6265,方土昶,Technology,Electronics & Computer Distribution,-15.69,-11.1,-5.14,-0.39,-11.58,2.14,41,11.9,12.67,12.82,0.55,-76.5,0.5,-40.0,5.773,23.8
3141,晶宏,Technology,Semiconductors,-15.7,-6.94,-28.56,-16.43,-30.28,-9.44,41,87.6,80.88,87.57,1.04,-79.26,1.11,-5.13,21.097,78.92
1586,和勤,Industrials,Metal Fabrication,-15.72,-12.56,-11.76,-18.85,-17.35,-6.03,41,31.3,31.72,32.09,0.58,-26.8,0.5,-15.61,31.291,62.6
3052,夆典,Industrials,Engineering & Construction,-15.75,-13.14,-11.47,-15.58,-4.28,-3.09,41,12.0,12.4,12.93,0.64,-17.97,0.96,-19.62,16.282,12.5
3257,虹冠電,Technology,Semiconductors,-15.75,-25.5,-34.54,-32.84,-19.0,4.56,41,63.4,53.47,58.75,4.93,-21.81,3.29,-21.37,13.158,19.27
4528,江興鍛,Consumer Cyclical,Auto Parts,-15.77,-13.86,-10.95,-25.53,-19.5,-11.82,41,29.4,29.63,29.63,0.36,-2.83,0.53,-20.3,22.235,55.47
1101B,台泥乙特,Basic Materials,Building Materials,-15.77,-13.58,-12.32,-23.82,-14.84,-6.01,41,46.75,46.9,47.68,2.5,,2.9,19.96,16.199,16.12
8403,盛弘,Healthcare,Medical Distribution,-15.77,-14.12,-13.02,-21.16,-21.72,-8.72,41,30.1,30.3,30.62,0.86,124.38,1.14,-3.58,31.279,26.4
3715,定穎投控,Technology,Electronic Components,-15.78,-15.77,-25.15,-29.1,10.69,68.49,40,72.2,66.46,65.22,0.77,-9.88,4.65,-9.26,60.412,15.53
2434,統懋,Technology,Semiconductors,-15.78,-14.13,-12.7,-20.81,-16.08,2.78,40,32.2,32.21,32.67,2.14,-2169.28,-1.66,-9.18,1.712,
6277,宏正,Technology,Computer Hardware,-15.79,-14.12,-12.01,-20.88,-15.88,-9.06,40,78.1,78.59,80.41,1.38,-16.69,3.94,-11.66,41.207,19.82
2030,彰源,Basic Materials,Steel,-15.8,-7.53,-17.43,-27.15,-21.71,-12.43,40,17.8,17.65,17.91,1.41,404.75,0.31,-0.51,44.355,57.42
2610,華航,Industrials,Airlines,-15.8,-14.08,-14.59,-13.19,-25.59,-5.91,40,20.6,20.86,21.64,0.57,11.94,1.42,-6.36,32.027,14.51
1201,味全,Consumer Defensive,Packaged Foods,-15.87,-12.97,-14.01,-22.81,-17.37,-9.3,40,18.2,18.23,18.55,0.63,-5.83,0.67,-5.94,44.822,27.16
3555,博士旺,Technology,Software—Infrastructure,-15.9,-11.41,-4.09,-17.34,-21.53,-10.9,40,33.0,36.22,35.24,0.48,41.39,-1.41,-173.29,3.297,
